DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,ROPA,ROP,RDEP,RSHA,RMED,DTS,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC,MUDWEIGHT,RXO,SP,DCAL,RMIC,SGR
2942.8324,2.0,65030.0,8.485918045,8.5,34.158157349,39.786048889,2.1941213608,1.8478502035,2.1068763733,148.75689697,88.192611694,0.2089879513,3.8213844299,83.694763184,2.4302055836,-0.00586313,2942.8325195,444920.375,6421580.5,-2881.983398,,,,,,
2942.9844,2.0,65030.0,8.4859476089,8.5,35.584243774,39.381309509,2.2589137554,1.9083440304,2.1629619598,149.32499695,88.074539185,0.2068983167,3.9290065765,82.33265686,2.4390027523,-0.001795497,2942.984375,444920.375,6421580.5,-2882.135254,,,,,,
2943.1364,2.0,65030.0,8.5025939941,8.5,35.723747253,38.436847687,2.4398145676,2.0713818073,2.3299529552,150.28616333,87.785476685,0.2116299421,4.3535094261,82.635658264,2.4726717472,0.0172869805,2943.1364746,444920.375,6421580.5,-2882.287354,,,,,,
2943.2884,2.0,65030.0,8.5093345642,8.5,35.193561554,37.924571991,2.7511670589,2.3520066738,2.6222977638,150.52545166,87.348182678,0.2137084603,6.1376523972,83.71975708,2.5152156353,0.0500007719,2943.2883301,444920.375,6421580.5,-2882.439209,,,,,,
2943.4404,2.0,65030.0,8.5003013611,8.5,34.663131714,37.812885284,3.1785621643,2.7451643944,3.0284445286,149.75569153,86.835044861,0.2154296637,8.185256958,84.007797241,2.5407075882,0.0615890138,2943.4404297,444920.375,6421580.5,-2882.591309,,,,,,
2943.5924,2.0,65030.0,8.5091762543,8.5,34.132484436,37.694290161,3.7643666267,3.3015003204,3.5937745571,148.36553955,86.254447937,0.2184809893,8.1058712006,82.456283569,2.5472266674,0.0438565686,2943.5922852,444920.375,6421580.5,-2882.743164,,,,,,
2943.7444,2.0,65030.0,8.5072698593,8.5,33.601837158,37.515476227,4.4907164574,4.0237984657,4.3086042404,146.93214417,85.619979858,0.2113587409,5.8186883926,83.370803833,2.5179173946,0.0353882611,2943.7443848,444920.375,6421580.5,-2882.895264,,,,,,
2943.8964,2.0,65030.0,8.4919929504,8.5,33.071640015,37.181510925,4.9163899422,4.5019888878,4.7495279312,146.18218994,85.044914246,0.2087885141,4.109228611,87.525100708,2.466763258,0.0246599279,2943.8964844,444920.375,6421580.5,-2883.047363,,,,,,
2944.0484,2.0,65030.0,8.4973316193,8.5,33.092247009,36.435409546,4.5522494316,4.2334418297,4.4299612045,146.19264221,84.718955994,0.2141053677,3.7889740467,89.180732727,2.4371242523,0.0066501303,2944.0483398,444920.375,6421580.5,-2883.199219,,,,,,
2944.2004,2.0,65030.0,8.4995231628,8.5,33.703754425,35.907962799,3.6569309235,3.4351408482,3.5847685337,146.55130005,84.469451904,0.2083398104,3.7680866718,89.389556885,2.4270250797,0.0039271368,2944.2004395,444920.375,6421580.5,-2883.351318,,,,,,
2944.3524,2.0,65030.0,8.490732193,8.5,34.458164215,35.529975891,2.8295829296,2.6817371845,2.7931406498,146.12423706,84.080566406,0.1921029687,3.7608635426,91.251464844,2.4215741158,0.0071043288,2944.3522949,444920.375,6421580.5,-2883.503174,,,,,,
2944.5044,2.0,65030.0,8.5020589828,8.5,35.212291718,35.303874969,2.3055124283,2.2034318447,2.2883496284,144.80917358,83.560096741,0.1908289194,3.7775266171,90.931503296,2.419857502,0.0107946023,2944.5043945,444920.375,6421580.5,-2883.655273,,,,,,
2944.6564,2.0,65030.0,8.515162468,8.5,35.965694427,35.269008636,2.0116155148,1.9363372326,2.0026519299,143.37942505,82.910049438,0.2019760311,3.8374621868,85.597488403,2.419498682,0.0118099404,2944.6564941,444920.375,6421580.5,-2883.807373,,,,,,
2944.8084,2.0,65030.0,8.5061559677,8.5,36.719512939,31.848098755,1.8196418285,1.7628887892,1.8121860027,142.75143433,82.497520447,0.2056601346,3.9210824966,80.631095886,2.4148685932,0.0035188792,2944.8083496,444920.375,6421580.5,-2883.959229,,,,,,
2944.9604,2.0,65030.0,8.5015449524,8.5,37.43038559,26.741113663,1.6519238949,1.6097646952,1.6421393156,142.83673096,82.464691162,0.2006610185,4.0719428062,78.822990417,2.4109764099,0.0027492738,2944.9604492,444920.375,6421580.5,-2884.111328,,,,,,
2945.1124,2.0,65030.0,8.5057373047,8.5,37.902797699,22.19244957,1.5124585629,1.479842186,1.498165369,142.87634277,82.535949707,0.2019613534,4.5122756958,75.651176453,2.3930499554,-0.002792124,2945.1123047,444920.375,6421580.5,-2884.263184,,,,,,
2945.2644,2.0,65030.0,8.4972133636,8.5,38.217285156,18.104831696,1.4449882507,1.4166944027,1.4249571562,141.66192627,82.22996521,0.2032063603,4.8886051178,69.996269226,2.3654820919,-0.007887596,2945.2644043,444920.375,6421580.5,-2884.415283,,,,,,
2945.4164,2.0,65030.0,8.4946899414,8.5,38.531890869,14.830118179,1.4827793837,1.4574251175,1.4565557241,138.64842224,81.017997742,0.1993186623,4.437707901,67.153495789,2.3677558899,0.0010948754,2945.4165039,444920.375,6421580.5,-2884.567383,,,,,,
2945.5684,2.0,65030.0,8.501871109,8.5,38.846599579,12.11992836,1.6520204544,1.6354087591,1.6192929745,134.32617188,78.484054565,0.1902561039,4.0485625267,68.685447693,2.4184246063,0.00916979,2945.5683594,444920.375,6421580.5,-2884.719238,,,,,,
2945.7204,2.0,65030.0,8.5080013275,8.5,39.161338806,12.377558708,1.9999473095,2.0140264034,1.9582630396,129.06489563,74.639930725,0.1807983518,4.1380109787,65.359565735,2.4841892719,0.0073537598,2945.720459,444920.375,6421580.5,-2884.871338,,,,,,
2945.8724,2.0,65030.0,8.5144872665,8.5,39.475875854,14.723379135,2.5960347652,2.7150084972,2.5413124561,123.18360138,70.223594666,0.1734300703,4.2966356277,53.579147339,2.5374574661,0.0030100222,2945.8723145,444920.375,6421580.5,-2885.023193,,,,,,
2946.0244,2.0,65030.0,8.496055603,8.5,39.494659424,15.590629578,3.4067649841,3.8445463181,3.3478889465,117.4063797,66.526664734,0.1619534791,4.7353858948,41.884597778,2.5664367676,-0.005058848,2946.0244141,444920.375,6421580.5,-2885.175293,,,,,,
2946.1764,2.0,65030.0,8.4856491089,8.5,39.08398056,15.336883545,4.0524959564,5.0762228966,4.0240736008,113.3782196,64.257141113,0.1433302611,5.0659456253,37.117336273,2.5758559704,-0.012937486,2946.1765137,444920.375,6421580.5,-2885.327393,,,,,,
2946.3284,2.0,65030.0,8.503121376,8.5,38.5181427,14.27439785,3.9927010536,5.3912525177,4.0202374458,112.1738205,63.494522095,0.1337434798,5.6188149452,36.794651031,2.5773129463,-0.009908753,2946.3283691,444920.375,6421580.5,-2885.479248,,,,,,
2946.4804,2.0,65030.0,8.5132331848,8.5,37.952514648,12.849559784,3.253685236,4.4321012497,3.3124444485,113.89060974,64.185523987,0.1382591128,5.7556109428,38.70344162,2.560488224,-0.008073105,2946.4804688,444920.375,6421580.5,-2885.631348,,,,,,
2946.6324,2.0,30000.0,8.500125885,8.5,37.387504578,12.31930542,2.3914470673,3.1247005463,2.4456706047,117.45384216,66.062492371,0.1470356882,5.0341815948,40.746902466,2.5157942772,-0.011293502,2946.6323242,444920.375,6421580.5,-2885.783203,,,,,,
2946.7844,2.0,30000.0,8.4896717072,8.5,36.822181702,12.555211067,1.7906781435,2.2325098515,1.8317016363,121.21603394,68.660919189,0.1495102048,4.8732094765,46.069885254,2.450948,-0.001683123,2946.7844238,444920.375,6421580.5,-2885.935303,,,,,,
2946.9364,2.0,30000.0,8.4957151413,8.5,36.226234436,13.901534081,1.4910392761,1.801748991,1.5241414309,123.84915161,70.957046509,0.16022183,4.9445486069,54.745498657,2.4040994644,0.0088788243,2946.9362793,444920.375,6421580.5,-2886.087158,,,,,,
2947.0884,2.0,65030.0,8.490278244,8.5,35.028438568,15.614818573,1.4109040499,1.6843041182,1.4423815012,125.28968811,72.354751587,0.1846238673,4.8264269829,60.546192169,2.4031953812,0.0128121125,2947.0883789,444920.375,6421580.5,-2886.239258,,,,,,
2947.2404,2.0,65030.0,8.4857797623,8.5,33.325180054,17.613395691,1.4717259407,1.7632194757,1.5060033798,125.77793121,72.676239014,0.188733533,4.9214086533,61.151893616,2.4253573418,0.0142961713,2947.2404785,444920.375,6421580.5,-2886.391357,,,,,,
2947.3924,2.0,65030.0,8.4976882935,8.5,31.621736526,19.510314941,1.6105281115,1.9543682337,1.6499743462,125.31322479,71.813804626,0.1835857928,5.0266423225,56.694412231,2.4434957504,0.0092506623,2947.392334,444920.375,6421580.5,-2886.543213,,,,,,
2947.5444,2.0,65030.0,8.5044250488,8.5,29.917285919,20.617963791,1.7927997112,2.2107915878,1.8391773701,123.39815521,70.015991211,0.1794034094,5.0586700439,47.725769043,2.468016386,0.009051064,2947.5444336,444920.375,6421580.5,-2886.695313,,,,,,
2947.6964,2.0,30000.0,8.5076951981,8.5,28.21273613,21.106081009,2.0198936462,2.5277736187,2.0772690773,120.24485016,67.838409424,0.1630768627,5.4133634567,40.549068451,2.5073781013,0.0056965207,2947.6962891,444920.375,6421580.5,-2886.847168,,,,,,
2947.8484,2.0,30000.0,8.5034856796,8.5,26.509391785,20.55676651,2.2715058327,2.8676362038,2.3466880322,117.17032623,66.039085388,0.14420259,5.8784689903,38.797973633,2.5384917259,-0.031565696,2947.8483887,444920.375,6421580.5,-2886.999268,,,,,,
2948.0004,2.0,30000.0,8.5016002655,8.5,24.887992859,19.174703598,2.4485304356,3.0881593227,2.5444743633,115.41793823,65.083763123,0.1321888715,5.0762205124,40.285316467,2.5367872715,-0.070995353,2948.0004883,444920.375,6421580.5,-2887.151367,,,,,,
2948.1524,2.0,30000.0,8.5017404556,8.5,23.426599503,17.880025864,2.4394049644,3.0505123138,2.5484302044,115.20679474,65.165901184,0.1281930506,4.0086913109,41.702850342,2.54793787,-0.03726393,2948.1523438,444920.375,6421580.5,-2887.303223,,,,,,
2948.3044,2.0,30000.0,8.4928722382,8.5,22.045988083,16.658279419,2.2360010147,2.7675673962,2.3428530693,116.61149597,66.257156372,0.1333498508,4.2240872383,42.569801331,2.545987606,0.0001744208,2948.3044434,444920.375,6421580.5,-2887.455322,,,,,,
2948.4564,2.0,30000.0,8.494682312,8.5,20.665359497,15.637000084,1.9371236563,2.3768913746,2.0303049088,119.48571777,68.078582764,0.143467918,4.5574831963,44.927696228,2.5033578873,-0.003495755,2948.4562988,444920.375,6421580.5,-2887.607178,,,,,,
2948.6084,2.0,30000.0,8.5015611649,8.5,19.285709381,14.860832214,1.6665481329,2.0333220959,1.7453397512,122.8558197,70.176277161,0.1533996314,4.5107383728,46.221855164,2.4600307941,0.0103796031,2948.6083984,444920.375,6421580.5,-2887.759277,,,,,,
2948.7604,2.0,30000.0,8.4902067184,8.5,17.906036377,15.025808334,1.4963003397,1.8255683184,1.5671936274,125.78878784,71.888549805,0.1679330468,4.6033124924,49.27658844,2.425809145,0.018582074,2948.760498,444920.375,6421580.5,-2887.911377,,,,,,
2948.9124,2.0,30000.0,8.4808921814,8.5,16.525415421,16.2330513,1.4284292459,1.7570574284,1.4990750551,127.39727783,72.797172546,0.1804917008,4.7659845352,57.200462341,2.4103600979,0.0113057094,2948.9123535,444920.375,6421580.5,-2888.063232,,,,,,
2949.0644,2.0,65030.0,8.4925889969,8.5,15.8772192,17.331920624,1.4373550415,1.8004688025,1.5145698786,127.55107117,72.781150818,0.1777426451,4.7402558327,62.854557037,2.4215424061,0.0138658835,2949.0644531,444920.375,6421580.5,-2888.215332,,,,,,
2949.2164,2.0,65030.0,8.4898347855,8.5,16.026432037,19.121526718,1.4833014011,1.9101620913,1.5720740557,126.42936707,71.925971985,0.1776302755,5.0280218124,60.87815094,2.4488089085,-0.004131566,2949.2163086,444920.375,6421580.5,-2888.367188,,,,,,
2949.3684,2.0,65030.0,8.4868421555,8.5,16.234611511,20.998926163,1.5112645626,2.0089766979,1.6116269827,124.23236084,70.40120697,0.183208853,5.521774292,54.21944809,2.4546658993,-0.026615936,2949.3684082,444920.375,6421580.5,-2888.519287,,,,,,
2949.5204,2.0,65030.0,8.5009269714,8.5,16.442934036,21.755584717,1.5017325878,2.0640790462,1.6118181944,121.61038971,68.67137146,0.1769407243,5.315392971,50.077579498,2.4432656765,-0.00778767,2949.5205078,444920.375,6421580.5,-2888.671387,,,,,,
2949.6724,1.0,30000.0,8.5025568008,8.5,16.651252747,21.981122971,1.4878510237,2.1280236244,1.6106727123,119.77101135,67.346733093,0.1645357907,4.4488654137,47.841262817,2.4322273731,0.0092024738,2949.6723633,444920.375,6421580.5,-2888.823242,,,,,,
2949.8244,1.0,30000.0,8.4871912003,8.5,16.859441757,22.293125153,1.4773441553,2.2081491947,1.6167131662,119.6055069,66.80304718,0.1522390395,3.5866239071,46.271995544,2.4244945049,0.0076384936,2949.8244629,444920.375,6421580.5,-2888.975342,,,,,,
2949.9764,1.0,30000.0,8.4840784073,8.5,17.065155029,22.670637131,1.4200464487,2.1824550629,1.5674777031,120.71790314,67.028991699,0.1426959932,3.5866992474,45.273414612,2.4250702858,0.0059817531,2949.9763184,444920.375,6421580.5,-2889.127197,,,,,,
2950.1284,1.0,30000.0,8.4945249557,8.5,17.264282227,21.496765137,1.28784132,1.9697879553,1.4243671894,122.32109833,67.829154968,0.1372244209,4.3962111473,42.507106781,2.4316403866,0.0079537816,2950.128418,444920.375,6421580.5,-2889.279297,,,,,,
2950.2804,1.0,30000.0,8.5019426346,8.5,17.458885193,19.30257225,1.1216887236,1.664934516,1.2355465889,123.92632294,69.244819641,0.1400618255,5.1188092232,41.145507813,2.4313678741,0.0105992416,2950.2805176,444920.375,6421580.5,-2889.431396,,,,,,
2950.4324,1.0,30000.0,8.511674881,8.5,17.653533936,18.083446503,0.9730092883,1.3902865648,1.0645033121,125.45906067,71.22869873,0.1510116607,5.2621583939,42.628322601,2.4204976559,0.0062772138,2950.432373,444920.375,6421580.5,-2889.583252,,,,,,
2950.5844,1.0,30000.0,8.5105285645,8.5,17.848068237,17.423448563,0.8543579578,1.1718348265,0.9272223115,127.03873444,73.492118835,0.1673274189,5.2344155312,45.874408722,2.4002263546,-0.003154873,2950.5844727,444920.375,6421580.5,-2889.735352,,,,,,
2950.7364,1.0,30000.0,8.5080871582,8.5,18.042533875,17.574743271,0.7583669424,0.9955695271,0.815351367,129.00875854,75.634094238,0.1821745783,5.3422551155,47.15215683,2.3683550358,-0.013240726,2950.7363281,444920.375,6421580.5,-2889.887207,,,,,,
2950.8884,1.0,30000.0,8.5031642914,8.5,18.237136841,18.32642746,0.6790373921,0.8533975482,0.7224303484,131.43435669,77.40196991,0.1914778948,5.357462883,48.302631378,2.3305308819,-0.013477192,2950.8884277,444920.375,6421580.5,-2890.039307,,,,,,
2951.0404,1.0,30000.0,8.492348671,8.5,18.330507278,19.408653259,0.6166138649,0.7446849942,0.6485059261,133.71696472,78.665084839,0.2038958818,5.3015341759,49.463142395,2.2966282368,-0.007101559,2951.0402832,444920.375,6421580.5,-2890.191162,,,,,,
2951.1924,1.0,30000.0,8.4900417328,8.5,18.281860352,21.137508392,0.5794450045,0.6774460077,0.602478683,135.4743042,79.494735718,0.2194368094,5.7015109062,49.389820099,2.2892525196,0.0046527893,2951.1923828,444920.375,6421580.5,-2890.343262,,,,,,
2951.3444,1.0,30000.0,8.4928712845,8.5,18.204341888,22.531539917,0.580126524,0.6629242897,0.5973154306,136.47433472,79.823020935,0.2298626006,5.9366345406,50.10697937,2.2872099876,-0.031254746,2951.3444824,444920.375,6421580.5,-2890.495361,,,,,,
2951.4964,1.0,30000.0,8.4909143448,8.5,18.126819611,23.710851669,0.6281081438,0.7060088515,0.6412739754,136.59957886,79.600738525,0.2311914563,5.6630334854,51.837127686,2.287405014,-0.063237488,2951.4963379,444920.375,6421580.5,-2890.647217,,,,,,
2951.6484,1.0,30000.0,8.4941883087,8.5,18.04929924,24.666440964,0.7243787646,0.8002785444,0.7331848741,135.82710266,78.85572052,0.2256412208,5.7572550774,55.473640442,2.3195707798,-0.025840227,2951.6484375,444920.375,6421580.5,-2890.799316,,,,,,
2951.8004,1.0,30000.0,8.4977817535,8.5,17.971822739,25.253015518,0.8538290262,0.9222314358,0.8559538722,134.27238464,77.675750732,0.2103318274,5.7278871536,57.382305145,2.3571534157,-0.0063912,2951.800293,444920.375,6421580.5,-2890.951172,,,,,,
2951.9524,1.0,30000.0,8.4970159531,8.5,17.98371315,25.744987488,0.9862489104,1.0380842686,0.9795523286,132.2469635,76.254516602,0.1987874955,5.6701498032,57.129402161,2.3795967102,0.000169673,2951.9523926,444920.375,6421580.5,-2891.103271,,,,,,
2952.1044,1.0,30000.0,8.506860733,8.5,18.38548851,25.494182587,1.0992418528,1.1310077906,1.0842831135,130.24212646,74.84928894,0.1974247247,5.3875331879,56.856334686,2.3959681988,-0.00157117,2952.1044922,444920.375,6421580.5,-2891.255371,,,,,,
2952.2564,1.0,30000.0,8.5102291107,8.5,19.136644363,25.212579727,1.1918921471,1.2097079754,1.1713721752,128.52601624,73.636749268,0.1966851503,5.0168399811,54.887840271,2.4167294502,0.0031388768,2952.2563477,444920.375,6421580.5,-2891.407227,,,,,,
2952.4084,1.0,30000.0,8.502825737,8.5,19.887727737,24.969486237,1.2667633295,1.2832788229,1.2440633774,127.35031128,72.545425415,0.1983092278,5.1115269661,49.572887421,2.443407774,0.0130244829,2952.4084473,444920.375,6421580.5,-2891.559326,,,,,,
2952.5604,1.0,30000.0,8.4877929688,8.5,20.638454437,24.689783096,1.3154314756,1.3440817595,1.2943441868,126.42435455,71.46156311,0.1916241795,5.2311015129,45.040985107,2.4587745667,0.0033423274,2952.5603027,444920.375,6421580.5,-2891.711182,,,,,,
2952.7124,1.0,30000.0,8.4791040421,8.5,21.388978958,24.559831619,1.3319538832,1.3797208071,1.3156363964,125.38468933,70.500457764,0.1740310192,4.9594359398,42.751564026,2.4610834122,-0.005395317,2952.7124023,444920.375,6421580.5,-2891.863281,,,,,,
2952.8644,1.0,30000.0,8.4642934799,8.5,22.140138626,24.384471893,1.3280566931,1.3917481899,1.3185278177,124.49317169,69.917411804,0.1665660143,4.7697153091,43.970821381,2.4811191559,-0.00226343,2952.864502,444920.375,6421580.5,-2892.015381,,,,,,
2953.0164,1.0,30000.0,8.4546804428,8.5,22.612693787,23.244281769,1.3216589689,1.391687274,1.3202695847,124.17855072,69.939086914,0.1702847779,5.4179821014,46.641811371,2.502897501,-0.002358894,2953.0163574,444920.375,6421580.5,-2892.167236,,,,,,
2953.1684,1.0,30000.0,8.4607219696,8.5,22.584354401,21.189043045,1.3143872023,1.3831391335,1.322474122,124.85866547,70.725028992,0.1673835069,6.4535698891,50.008152008,2.4944894314,0.0001425908,2953.168457,444920.375,6421580.5,-2892.319336,,,,,,
2953.3204,1.0,30000.0,8.4654712677,8.5,22.380744934,19.183635712,1.2884432077,1.3565120697,1.3068420887,126.65220642,72.152259827,0.1639840603,7.1584005356,52.778038025,2.4642574787,-0.004664195,2953.3203125,444920.375,6421580.5,-2892.471191,,,,,,
2953.4724,1.0,30000.0,8.4732084274,8.5,22.17694664,17.161407471,1.210853219,1.2832978964,1.2374361753,128.97268677,73.994041443,0.1714238524,7.8365740776,52.862480164,2.437795639,-0.015078131,2953.4724121,444920.375,6421580.5,-2892.623291,,,,,,
2953.6244,1.0,30000.0,8.4751653671,8.5,21.973226547,15.893449783,1.0606758595,1.1356903315,1.0891485214,131.52268982,75.718193054,0.1813248396,7.4236307144,51.468601227,2.4095790386,-0.016124642,2953.6245117,444920.375,6421580.5,-2892.775391,,,,,,
2953.7764,1.0,30000.0,8.4795017242,8.5,21.7695961,14.846101761,0.8732300997,0.9423696995,0.8977214694,133.60276794,76.997085571,0.1890840381,5.9603590965,50.160675049,2.3542752266,-0.00868041,2953.7763672,444920.375,6421580.5,-2892.927246,,,,,,
2953.9284,1.0,30000.0,8.4820985794,8.5,21.604063034,13.874240875,0.7175360918,0.7762475014,0.7368629575,135.08409119,77.864479065,0.2005472481,5.5415062904,50.122859955,2.2998764515,-0.00541033,2953.9284668,444920.375,6421580.5,-2893.079346,,,,,,
2954.0804,1.0,30000.0,8.4864320755,8.5,21.774475098,13.380223274,0.6297920346,0.680100739,0.6458964348,136.02333069,78.233070374,0.2208924443,5.8542151451,51.318561554,2.2912743092,-0.000563022,2954.0803223,444920.375,6421580.5,-2893.231201,,,,,,
2954.2324,1.0,30000.0,8.4790639877,8.5,22.350782394,14.384954453,0.6044379473,0.650664866,0.6195379496,136.32917786,78.213218689,0.2285798639,6.3499498367,51.279602051,2.3169431686,0.0007785216,2954.2324219,444920.375,6421580.5,-2893.383301,,,,,,
2954.3844,1.0,30000.0,8.4599552155,8.5,22.927019119,16.76052475,0.6220651269,0.6666390896,0.6374483705,135.70042419,77.916168213,0.2230353504,6.683013916,50.253520966,2.3454070091,-0.005511628,2954.3845215,444920.375,6421580.5,-2893.5354,,,,,,
2954.5364,1.0,30000.0,8.4532489777,8.5,23.503025055,19.802909851,0.6584665179,0.7004586458,0.6742665172,134.36158752,77.517295837,0.224075973,6.3819580078,47.412979126,2.3652067184,-0.006758949,2954.536377,444920.375,6421580.5,-2893.687256,,,,,,
2954.6884,1.0,30000.0,8.4692783356,8.5,24.078805923,22.235721588,0.6882939339,0.7242462635,0.7035360336,132.90568542,77.160881042,0.2166422457,5.8338804245,45.792327881,2.369079113,-0.007555754,2954.6884766,444920.375,6421580.5,-2893.839355,,,,,,
2954.8404,1.0,30000.0,8.4770317078,8.5,24.655117035,25.249485016,0.6984055638,0.725263536,0.7118545175,132.08305359,76.90020752,0.2053204626,5.7150511742,45.10389328,2.351927042,-0.00311804,2954.840332,444920.375,6421580.5,-2893.991211,,,,,,
2954.9924,1.0,30000.0,8.4737997055,8.5,24.909603119,27.178461075,0.6968695521,0.7139445543,0.7080026865,131.72509766,76.693161011,0.2048763782,5.7539591789,45.923995972,2.3362238407,0.0076396791,2954.9924316,444920.375,6421580.5,-2894.143311,,,,,,
